관광지명,Group1,Group1_tag,group1_1,group1_1_tag,group1_2,group1_2_tag,Group2,Group2_tag,group2_1,group2_1_tag,group2_2,group2_2_tag,Group3,Group3_tag,group3_1,group3_1_tag,group3_2,group3_2_tag,Group4,Group4_tag,group4_1,group4_1_tag,group4_2,group4_2_tag,group4_3,group4_3_tag,Group5,Group5_tag,group5_1,group5_1_tag,group5_2,group5_2_tag
제주민속촌,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['관광지', '관광', '동반', '무장애', '문화', '안전']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '무장애', '문화']",0.0,,0.0,,0.0,,0.0,,1.0,"['문화', '유적지', '관광', '역사', '유적', '동반']",1.0,['동반'],0.0,
제주베니스랜드,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['테마', '어린이']",0.0,,1.0,"['테마', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
제주샘주 영농협동조합,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['관광', '음식']",1.0,"['음식', '관광']",0.0,['관광'],1.0,"['체험', '관광']",1.0,['관광'],0.0,,1.0,['관광'],0.0,,0.0,,0.0,
제주세계자연유산센터,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '무장애']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
제주센트럴파크,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['관광', '무장애', '테마', '어린이']",0.0,['관광'],1.0,"['관광', '무장애', '테마', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
제주스럽닭서귀포올레점,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반']",1.0,"['카페', '식당']",0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
제주에인감귤밭,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반']",1.0,"['카페', '식당']",0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
제주오누이,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
제주유리박물관,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
제주유리의성,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '무장애', '테마', '안전']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '테마']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
제주커피박물관 바움 Baum,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '미술', '문화', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '박물관', '미술']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
제주특별자치도 도립미술관,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술', '사계절']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
제주펫,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '관광지', '식당', '관광', '동반', '음식', '무장애']",1.0,"['카페', '식당', '음식', '관광', '관광지']",0.0,"['관광', '관광지', '무장애']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
제주평화박물관(전쟁평화박물관)[휴관중],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
제주현대미술관,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
조남매구움과자,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '아메리카노']",1.0,"['카페', '식당', '아메리카노']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
주네가네,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '라떼', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식', '라떼']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
중문모메든식당,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
중문미로파크,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['테마', '어린이']",0.0,,1.0,"['테마', '어린이']",1.0,"['체험', '어린이']",1.0,['어린이'],1.0,['어린이'],0.0,,0.0,,0.0,,0.0,
짚불도,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반']",1.0,"['카페', '식당']",0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
찰리아저씨맛집,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
청춘부부,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼', '바닐라']",1.0,"['카페', '식당', '음식', '라떼', '아메리카노', '카페라떼', '바닐라']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
친봉산장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '라떼', '식당', '동반']",1.0,"['카페', '식당', '라떼']",0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['식당', '카페', '동반', '치즈']",1.0,"['동반', '카페', '식당']",0.0,
카페 글렌코,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼', '바닐라']",1.0,"['카페', '식당', '음식', '라떼', '아메리카노', '카페라떼', '바닐라']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
카페 라라라,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼']",1.0,"['카페', '식당', '음식', '라떼', '아메리카노', '카페라떼']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
카페느슨,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '라떼', '식당', '동반', '아메리카노']",1.0,"['카페', '식당', '라떼', '아메리카노']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
카페달보름,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반']",1.0,"['카페', '식당']",0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
카페델보스케,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
카페록록,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼']",1.0,"['카페', '식당', '음식', '라떼', '아메리카노', '카페라떼']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
카페루시아,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼', '바닐라']",1.0,"['카페', '식당', '음식', '라떼', '아메리카노', '카페라떼', '바닐라']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
카페말로,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반']",1.0,"['카페', '식당']",0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
카페숑,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼', '바닐라']",1.0,"['카페', '식당', '음식', '라떼', '아메리카노', '카페라떼', '바닐라']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
카페씨닉,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '라떼', '식당', '동반']",1.0,"['카페', '식당', '라떼']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
카페오늘의바다,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반']",1.0,"['카페', '식당']",0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
카페유주,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼', '바닐라']",1.0,"['카페', '식당', '음식', '라떼', '아메리카노', '카페라떼', '바닐라']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
카페텐저린,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼', '바닐라']",1.0,"['카페', '식당', '음식', '라떼', '아메리카노', '카페라떼', '바닐라']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
카페퍼시몬,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식', '아메리카노']",1.0,"['카페', '식당', '음식', '아메리카노']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
카페희상,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼', '바닐라']",1.0,"['카페', '식당', '음식', '라떼', '아메리카노', '카페라떼', '바닐라']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
커브커피스토어,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
코기절미,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '관광지', '식당', '관광', '동반']",1.0,"['카페', '식당', '관광', '관광지']",0.0,"['관광', '관광지']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
코코메아,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
코코몽 에코파크,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '테마', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
탐라갈치,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
테디베어뮤지엄제주,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '동반', '무장애', '테마', '겨울', '안전']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '테마']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
테이블앤데스크,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
트라이브,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
파더스가든,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['관광지', '관광', '동반', '테마']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '테마']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
평대리멍석,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
평대우유차,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
푸르곤,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식', '아메리카노']",1.0,"['카페', '식당', '음식', '아메리카노']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
플라이오조,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['식당', '카페', '동반', '치즈']",1.0,"['동반', '카페', '식당']",0.0,
플레이스엉물,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
플레이커피랩,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '라떼', '식당', '동반']",1.0,"['카페', '식당', '라떼']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
한라마테우리,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
한라산소갈비찜,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '어린이']",1.0,"['카페', '식당']",0.0,['어린이'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
협재해물라면오빠네,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['식당', '카페', '동반', '치즈']",1.0,"['동반', '카페', '식당']",0.0,
호루의한끼,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반']",1.0,"['카페', '식당']",0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
황금빅버거,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '식당', '동반']",1.0,"['카페', '식당']",0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['식당', '카페', '동반']",1.0,"['동반', '카페', '식당']",0.0,
THE WE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,['관광'],1.0,['관광'],1.0,['관광'],1.0,['관광'],1.0,['관광'],0.0,,1.0,['관광'],1.0,['관광'],0.0,,0.0,
가시림,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,['카페'],1.0,['카페'],0.0,,1.0,['체험'],0.0,,0.0,,0.0,,1.0,['카페'],1.0,['카페'],0.0,
간세공방,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '사계절']",0.0,,1.0,"['실내', '사계절']",1.0,"['체험', '레저']",1.0,['레저'],1.0,['레저'],1.0,['레저'],0.0,,0.0,,0.0,
감귤박물관,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
갓전시관[갓전수교육관],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '박물관', '미술', '사계절']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
갤러리2 중선농원,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '카페', '관광지', '관광', '박물관', '미술', '문화', '사계절']",0.0,"['카페', '관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '박물관', '미술', '사계절']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
거인의 정원,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '카페', '관광지', '관광', '문화']",0.0,"['카페', '관광', '관광지']",1.0,"['관광', '관광지', '실내', '문화']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
고마워토토 아뜰리에,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,['음식'],1.0,['음식'],0.0,,1.0,['체험'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
그리스신화박물관 / 트릭아이미술관,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '무장애', '테마', '미술', '문화', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '테마', '박물관', '미술']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
금능석물원,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '무장애', '테마', '안전']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '테마']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
금룡사,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광', '문화', '사계절']",0.0,['관광'],1.0,"['관광', '실내', '문화', '사계절']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
김영수도서관,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '문화']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '문화']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
김택화미술관,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '미술', '문화']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '미술']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
김한미술관 & 카페3206,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '미술', '문화']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '박물관', '미술']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
꿈바당 어린이도서관,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['관광', '문화', '어린이']",0.0,['관광'],1.0,"['관광', '문화', '어린이']",0.0,,0.0,,0.0,,0.0,,1.0,"['문화', '관광', '화관']",0.0,,1.0,['화관']
넥슨컴퓨터박물관,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '무장애', '테마', '문화', '겨울', '안전']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '테마', '박물관']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
다이나믹메이즈,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '테마', '어린이', '겨울', '안전']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
대유ATV수렵사격랜드,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내']",1.0,"['체험', '관광', '관광지']",1.0,"['관광', '관광지']",0.0,,0.0,['관광'],0.0,,0.0,,0.0,
라온주 실내체험동물원,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '테마', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
렛츠런팜제주,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['관광', '무장애', '테마', '어린이']",0.0,['관광'],1.0,"['관광', '무장애', '테마', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
롯데호텔 브이스파,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,['겨울'],0.0,,0.0,,1.0,['체험'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
마녀의언덕,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,['라떼'],1.0,['라떼'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
목장카페 밭디,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '관광', '사계절']",1.0,"['카페', '관광']",1.0,"['관광', '사계절']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
무민랜드,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '테마', '미술', '문화', '어린이', '안전']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '테마', '박물관', '미술', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
무비랜드왁스뮤지엄,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '박물관']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
문화공간 양,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '미술', '문화', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '박물관', '미술', '사계절']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
문화빳데리 충전소,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '미술', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '박물관', '미술', '사계절']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
민속자연사박물관,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
바이나흐튼 크리스마스 박물관,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '미술', '문화', '어린이', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '박물관', '미술', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
박물관은 살아있다,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '무장애', '테마', '문화', '사계절', '겨울']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '테마', '박물관', '사계절']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
백년초농장박물관,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '테마', '문화']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '문화', '테마', '박물관']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
본초족욕,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['관광지', '관광', '안전']",1.0,"['관광', '관광지']",1.0,"['관광', '관광지']",1.0,"['체험', '관광', '관광지']",1.0,"['관광', '관광지']",0.0,,0.0,['관광'],0.0,,0.0,,0.0,
브레이브독스,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '음식']",1.0,"['카페', '음식']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
브릭캠퍼스,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '테마', '어린이', '겨울']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
빛의 벙커,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '미술', '문화', '안전']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '미술']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
빠우사,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['카페', '관광지', '관광', '음식']",1.0,"['카페', '음식', '관광', '관광지']",0.0,"['관광', '관광지']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서귀포시립기당미술관,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서귀포예술의전당,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술', '사계절']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
